4.600000000000000000e+01 1.275304289192261649e+03 8.791041545609996899e-02 9.206152373709259283e-04 1.131478196944498915e+00
4.700000000000000000e+01 1.293462769343928812e+03 9.425426093821097362e-02 9.566814876642664150e-04 1.002455345398863606e+00
4.800000000000000000e+01 1.311760348684818609e+03 1.008693052566260739e-01 9.932515667745503690e-04 8.622089505053692760e-01
4.900000000000000000e+01 1.330186194384177497e+03 1.077496355495991681e-01 1.030312849684186967e-03 7.097000133586492954e-01
5.000000000000000000e+01 1.348796328783888384e+03 1.149004809949671496e-01 1.067852688536807858e-03 5.440284798346650685e-01
5.100000000000000000e+01 1.367650364564236270e+03 1.223279587456182482e-01 1.105859338686746669e-03 3.646710169013039904e-01
5.200000000000000000e+01 1.386695994005365264e+03 1.300372822670337325e-01 1.144324708097648174e-03 1.724090220740666091e-01
5.300000000000000000e+01 1.405862214409969283e+03 1.380300960405666799e-01 1.183241632145304876e-03 -3.185982560159861948e-02
5.400000000000000000e+01 1.425130021025085625e+03 1.463087869978627886e-01 1.222602972427833503e-03 -2.480969786322543558e-01
5.500000000000000000e+01 1.444495265162008991e+03 1.548772273875084760e-01 1.262401629411728701e-03 -4.766334938200356697e-01
5.600000000000000000e+01 1.464069932877053589e+03 1.637321900893456694e-01 1.302630227923658179e-03 -7.183597335159774833e-01
5.700000000000000000e+01 1.483955136954549744e+03 1.728687935611062376e-01 1.343280149867297907e-03 -9.738385105957384491e-01
5.800000000000000000e+01 1.504108132429917987e+03 1.822839709896506011e-01 1.384342524162589629e-03 -1.242871482365467850e+00
5.900000000000000000e+01 1.524441603132586351e+03 1.919753981989425207e-01 1.425808563587549005e-03 -1.524972803395750365e+00
6.000000000000000000e+01 1.544935086839712994e+03 2.019333225107355634e-01 1.467669573934688625e-03 -1.819240616423133838e+00
6.100000000000000000e+01 1.565595537278888060e+03 2.121494948099689470e-01 1.509917745787832909e-03 -2.124918853890897186e+00
6.200000000000000000e+01 1.586428150531413849e+03 2.226216806089664768e-01 1.552548498964129295e-03 -2.442191237764662848e+00
6.300000000000000000e+01 1.607450681775120302e+03 2.333498919216314416e-01 1.595558153059443334e-03 -2.771491279565307497e+00
6.400000000000000000e+01 1.628666027977360955e+03 2.443333979778453680e-01 1.638943154143559589e-03 -3.113245044122568306e+00
6.500000000000000000e+01 1.650099369596928682e+03 2.555736966197027504e-01 1.682700080992962201e-03 -3.467938006278836305e+00
6.600000000000000000e+01 1.671787804025552532e+03 2.670652090627085307e-01 1.726825394594964968e-03 -3.836014949056778534e+00
6.700000000000000000e+01 1.693712104248280184e+03 2.788007916393362984e-01 1.771314676923143802e-03 -4.216918531859662700e+00
6.800000000000000000e+01 1.715835246743709831e+03 2.907699383527486137e-01 1.816163399304419803e-03 -4.609835303313210453e+00
6.900000000000000000e+01 1.738112778004428492e+03 3.029643720612169022e-01 1.861367181207424122e-03 -5.013981515045893289e+00
7.000000000000000000e+01 1.760515099599647101e+03 3.153765588734523395e-01 1.906921791003180714e-03 -5.428766547019035826e+00
7.100000000000000000e+01 1.783020351840503736e+03 3.280015830214709216e-01 1.952824099797230515e-03 -5.853922281472257794e+00
7.200000000000000000e+01 1.805741631744676397e+03 3.408353429975414239e-01 1.999074941547047349e-03 -6.290299780767469429e+00
7.300000000000000000e+01 1.828792346805875923e+03 3.538726413778421342e-01 2.045676250925519690e-03 -6.738812620547580678e+00
7.400000000000000000e+01 1.852181906158370111e+03 3.671023387440423558e-01 2.092630108437602051e-03 -7.199304691765056496e+00
7.500000000000000000e+01 1.875912289200381110e+03 3.805125535991967789e-01 2.139938736623138871e-03 -7.671285608982402415e+00
7.600000000000000000e+01 1.899939313987825244e+03 3.940894121474173839e-01 2.187604166698425140e-03 -8.154191170886516460e+00
7.700000000000000000e+01 1.924138154117095382e+03 4.078229543537081336e-01 2.235627239201636376e-03 -8.646627070082020694e+00
7.800000000000000000e+01 1.948493817385603279e+03 4.217019708619299534e-01 2.284008593307720360e-03 -9.148217154015123143e+00
7.900000000000000000e+01 1.973050737381454610e+03 4.357159961907780543e-01 2.332748992128090993e-03 -9.658882409974355099e+00
8.000000000000000000e+01 1.997831061743623422e+03 4.498545659698549026e-01 2.381849316916286301e-03 -1.017869239969068218e+01
8.100000000000000000e+01 2.022859100717613728e+03 4.641070408288541227e-01 2.431310874018497662e-03 -1.070748137170107839e+01
8.200000000000000000e+01 2.048145532386703962e+03 4.784635635949032739e-01 2.481136325875303410e-03 -1.124488513127290545e+01
8.300000000000000000e+01 2.073666055940256683e+03 4.929126165661504300e-01 2.531328746520986311e-03 -1.179067559119273589e+01
8.400000000000000000e+01 2.099418655219436914e+03 5.074434262680875829e-01 2.581891301538960688e-03 -1.234432754407877830e+01
8.500000000000000000e+01 2.125393885447583671e+03 5.220444778525173968e-01 2.632827240793001768e-03 -1.290568721550720888e+01
8.600000000000000000e+01 2.151586947748047805e+03 5.367064036292498175e-01 2.684140080164093469e-03 -1.347419038057995877e+01
8.700000000000000000e+01 2.177967057281246525e+03 5.514165346578493443e-01 2.735834161983934868e-03 -1.404933948351277451e+01
8.800000000000000000e+01 2.204515503717995671e+03 5.661628636182232110e-01 2.787914080817935954e-03 -1.463059793879615533e+01
8.900000000000000000e+01 2.231243290380622511e+03 5.809333849145893458e-01 2.840384489595709945e-03 -1.521750346634510365e+01
9.000000000000000000e+01 2.258153992613956234e+03 5.957116377282190012e-01 2.893250093135507541e-03 -1.580974237664469051e+01
9.100000000000000000e+01 2.285258077525217232e+03 6.104850371753826055e-01 2.946516156681826520e-03 -1.640678598770175611e+01
9.200000000000000000e+01 2.312556436161231886e+03 6.252394114239784306e-01 3.000190041070216040e-03 -1.700843410965722668e+01
9.300000000000000000e+01 2.340064279897387223e+03 6.399607505172172361e-01 3.054279658165616213e-03 -1.761419728002699259e+01
9.400000000000000000e+01 2.367774535861210097e+03 6.546372750207923863e-01 3.108792953427949850e-03 -1.822388320061565636e+01
9.500000000000000000e+01 2.395702417122479801e+03 6.692542362298232739e-01 3.163737902886593414e-03 -1.883700247121558746e+01
9.600000000000000000e+01 2.423840852671348784e+03 6.837983732285214389e-01 3.219122510971322588e-03 -1.945314000885602468e+01
9.700000000000000000e+01 2.452190200889418065e+03 6.982556844329771417e-01 3.274954808145110786e-03 -2.007188076605476468e+01
9.800000000000000000e+01 2.480758249609805716e+03 7.126114276346611209e-01 3.331242850931561642e-03 -2.069280973258974754e+01
9.900000000000000000e+01 2.509523074415589235e+03 7.268523485477994539e-01 3.387994721060693434e-03 -2.131543765378485844e+01
1.000000000000000000e+02 2.538499893831122336e+03 7.409674236828840410e-01 3.445218526224898617e-03 -2.193927531581652346e+01
1.010000000000000000e+02 2.567681642548317086e+03 7.549426605373338317e-01 3.502922401147617621e-03 -2.256383354753213055e+01
1.020000000000000000e+02 2.597068684845095959e+03 7.687566406173780287e-01 3.561114509986356303e-03 -2.318884607278852883e+01
1.030000000000000000e+02 2.626646529541317705e+03 7.824102328684545693e-01 3.619803048759172911e-03 -2.381352667726837424e+01
1.040000000000000000e+02 2.656415543395854002e+03 7.958745952491719233e-01 3.678996248703660446e-03 -2.443753489586172378e+01
1.050000000000000000e+02 2.686368666041571487e+03 8.091431732051798109e-01 3.738702380319724496e-03 -2.506030746299733991e+01
1.060000000000000000e+02 2.716498838311353211e+03 8.222019862869632822e-01 3.798929757680441326e-03 -2.568120688150280628e+01
1.070000000000000000e+02 2.746799002204375029e+03 8.350444848650157015e-01 3.859686743643895353e-03 -2.629981855846712691e+01
1.080000000000000000e+02 2.777254672493191720e+03 8.476492650903183490e-01 3.920981755130035357e-03 -2.691557938957421214e+01
1.090000000000000000e+02 2.807873650073798672e+03 8.600097823024703825e-01 3.982823268951729730e-03 -2.752785204444006695e+01
1.100000000000000000e+02 2.838641451805637644e+03 8.721046376321353044e-01 4.045219827620616208e-03 -2.813622210244161437e+01
1.110000000000000000e+02 2.869550920836129080e+03 8.839272302791112423e-01 4.108180274900030161e-03 -2.874019853005185965e+01
1.120000000000000000e+02 2.900601917495871021e+03 8.954707174415793558e-01 4.171714449131808111e-03 -2.933905794424888214e+01
1.130000000000000000e+02 2.931786771555795440e+03 9.067133409720761206e-01 4.235832502144916932e-03 -2.993244605363180000e+01
1.140000000000000000e+02 2.963097813508655236e+03 9.176407735360796458e-01 4.300544676928013538e-03 -3.051971149905160985e+01
1.150000000000000000e+02 2.994527374486098324e+03 9.282535469450884369e-01 4.365861313016477716e-03 -3.110035155628322201e+01
1.160000000000000000e+02 3.026075214524121748e+03 9.385373387329074557e-01 4.431792852735969013e-03 -3.167386357062735058e+01
1.170000000000000000e+02 3.057733665776968792e+03 9.484704004795763144e-01 4.498349846208069339e-03 -3.223967067495895122e+01
1.180000000000000000e+02 3.089487632431808379e+03 9.580532711812113078e-01 4.565542956203015763e-03 -3.279719607471821519e+01
1.190000000000000000e+02 3.121336875675543979e+03 9.672716354627297619e-01 4.633382962729230663e-03 -3.334601161633564459e+01
1.200000000000000000e+02 3.153273728562558063e+03 9.761186085888623465e-01 4.701880766076830739e-03 -3.388554065456765585e+01
1.210000000000000000e+02 3.185290524286957861e+03 9.845798797184296403e-01 4.771047389960232990e-03 -3.441520662076659676e+01
1.220000000000000000e+02 3.217372167758842807e+03 9.926485685552032256e-01 4.840893983582654318e-03 -3.493458159106454275e+01
1.230000000000000000e+02 3.249518420587084165e+03 1.000317796943723359e+00 4.911431822390995537e-03 -3.544308915345029476e+01
1.240000000000000000e+02 3.281721615967037451e+03 1.007573260459975417e+00 4.982672308290188139e-03 -3.594015297576392953e+01
1.250000000000000000e+02 3.313966658626326534e+03 1.014415513398330360e+00 5.054626968822826215e-03 -3.642534537358922364e+01
1.260000000000000000e+02 3.346253309829492082e+03 1.020830255302315859e+00 5.127307454941399875e-03 -3.689816446052645205e+01
1.270000000000000000e+02 3.378566473939752086e+03 1.026818044292658216e+00 5.200725537628253341e-03 -3.735803414886124330e+01
1.280000000000000000e+02 3.410898483442009365e+03 1.032364583588015527e+00 5.274893103912054425e-03 -3.780452700062551941e+01
1.290000000000000000e+02 3.443249098925174167e+03 1.037470434823952070e+00 5.349822150708024790e-03 -3.823714137752447328e+01
1.300000000000000000e+02 3.475603224024270276e+03 1.042121304564315176e+00 5.425524778315969111e-03 -3.865530144124890199e+01
1.310000000000000000e+02 3.507945994689047893e+03 1.046317761699145032e+00 5.502012898149732240e-03 -3.905858398367131201e+01
1.320000000000000000e+02 3.540285761942733188e+03 1.050060392914605956e+00 5.579297370420868880e-03 -3.944650751490200946e+01
1.330000000000000000e+02 3.572601395763409528e+03 1.053334933624082259e+00 5.657388846681529748e-03 -3.981866889172355428e+01
1.340000000000000000e+02 3.604894051008987844e+03 1.056156833874991818e+00 5.736298042231865492e-03 -4.017451648738489922e+01
1.350000000000000000e+02 3.637150025714842286e+03 1.058504403086610646e+00 5.816035722747569039e-03 -4.051379589228901779e+01
1.360000000000000000e+02 3.669370474554837074e+03 1.060385665086704510e+00 5.896612690979395090e-03 -4.083588136201262131e+01
1.370000000000000000e+02 3.701541695511209127e+03 1.061793787891147867e+00 5.978039771210086339e-03 -4.114037008473873414e+01
1.380000000000000000e+02 3.733657415006663996e+03 1.062736796980806142e+00 6.060327793573896601e-03 -4.142693361353570225e+01
1.390000000000000000e+02 3.765703931295220173e+03 1.063207861772664575e+00 6.143487576891766555e-03 -4.169516929850883713e+01
1.400000000000000000e+02 3.797689827963943571e+03 1.063207580538104269e+00 6.227529911033213156e-03 -4.194467456933458038e+01
1.410000000000000000e+02 3.829593975590652462e+03 1.062751408616771087e+00 6.312465538281642093e-03 -4.217512121767199318e+01
